principal,apr,term_months,btc_percentage,payment_day,monthly_payment,btc_monthly_amount,total_payments,total_interest,total_btc_investment,btc_accumulated,final_btc_value,net_btc_position,roi_percentage,effective_cost,start_date,end_date
30000.0,7.99,48.0,15.0,15,732.2468577260165,109.83702865890247,35147.84917084879,5147.849170848793,5272.177375627319,0.10523223409070302,14814.141416682583,9541.964041055264,180.9871588381432,-4394.114870206471,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,7.99,60.0,5.0,15,608.1482635424386,30.40741317712193,36488.89581254632,6488.895812546318,1824.444790627317,0.05798356268080743,8162.676624884542,6338.231834257225,347.40606385123266,150.66397828909248,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,7.99,60.0,7.5,15,608.1482635424386,45.61111976568289,36488.89581254632,6488.895812546318,2736.667185940971,0.08697534402121115,12244.014937326816,9507.347751385845,347.40606385123345,-3018.4519388395274,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,7.99,60.0,10.0,15,608.1482635424386,60.81482635424386,36488.89581254632,6488.895812546318,3648.889581254634,0.11596712536161485,16325.353249769085,12676.46366851445,347.40606385123266,-6187.567855968133,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,7.99,60.0,12.5,15,608.1482635424386,76.01853294280482,36488.89581254632,6488.895812546318,4561.111976568294,0.1449589067020186,20406.691562211363,15845.579585643069,347.40606385123266,-9356.68377309675,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,7.99,60.0,15.0,15,608.1482635424386,91.22223953136579,36488.89581254632,6488.895812546318,5473.334371881942,0.1739506880424223,24488.029874653632,19014.69550277169,347.40606385123345,-12525.799690225373,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,7.99,72.0,5.0,15,525.8507480594712,26.292537402973565,37861.253860281926,7861.253860281926,1893.062693014095,0.08868282410274524,12484.386641040834,10591.323948026738,559.48088708903,-2730.0700877448126,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,7.99,72.0,7.5,15,525.8507480594712,39.43880610446034,37861.253860281926,7861.253860281926,2839.5940395211405,0.13302423615411788,18726.579961561252,15886.985922040112,559.4808870890305,-8025.732061758186,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,7.99,72.0,10.0,15,525.8507480594712,52.58507480594713,37861.253860281926,7861.253860281926,3786.12538602819,0.17736564820549047,24968.773282081667,21182.647896053477,559.48088708903,-13321.394035771551,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,7.99,72.0,12.5,15,525.8507480594712,65.7313435074339,37861.253860281926,7861.253860281926,4732.656732535238,0.22170706025686318,31210.966602602097,26478.30987006686,559.4808870890301,-18617.056009784934,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,7.99,72.0,15.0,15,525.8507480594712,78.87761220892068,37861.253860281926,7861.253860281926,5679.188079042281,0.26604847230823575,37453.159923122505,31773.971844080224,559.4808870890305,-23912.7179837983,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,3.99,48.0,5.0,15,790.1103021427627,39.50551510713814,37925.294502852616,2925.2945028526156,1896.2647251426285,0.03784929057520726,5328.260375228205,3431.995650085576,180.98715883814359,-506.70114723296047,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,3.99,48.0,7.5,15,790.1103021427627,59.258272660707206,37925.294502852616,2925.2945028526156,2844.397087713944,0.056773935862810855,7992.390562842303,5147.993475128358,180.9871588381433,-2222.6989722757426,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,3.99,48.0,10.0,15,790.1103021427627,79.01103021427627,37925.294502852616,2925.2945028526156,3792.529450285257,0.07569858115041452,10656.52075045641,6863.991300171152,180.98715883814359,-3938.6967973185365,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,3.99,48.0,12.5,15,790.1103021427627,98.76378776784534,37925.294502852616,2925.2945028526156,4740.661812856576,0.09462322643801811,13320.650938070508,8579.989125213931,180.98715883814322,-5654.694622361316,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,3.99,48.0,15.0,15,790.1103021427627,118.51654532141441,37925.294502852616,2925.2945028526156,5688.794175427888,0.11354787172562171,15984.781125684605,10295.986950256716,180.9871588381433,-7370.692447404101,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,3.99,60.0,5.0,15,644.4203376558208,32.22101688279104,38665.22025934925,3665.2202593492475,1933.2610129674604,0.06144190369565344,8649.5270020882,6716.2659891207395,347.4060638512335,-3051.045729771492,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,3.99,60.0,7.5,15,644.4203376558208,48.331525324186565,38665.22025934925,3665.2202593492475,2899.891519451195,0.0921628555434801,12974.290503132292,10074.398983681096,347.40606385123255,-6409.178724331849,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,3.99,60.0,10.0,15,644.4203376558208,64.44203376558208,38665.22025934925,3665.2202593492475,3866.5220259349207,0.12288380739130687,17299.0540041764,13432.531978241479,347.4060638512335,-9767.311718892232,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,3.99,60.0,12.5,15,644.4203376558208,80.5525422069776,38665.22025934925,3665.2202593492475,4833.1525324186605,0.1536047592391336,21623.817505220504,16790.664972801846,347.4060638512328,-13125.444713452598,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,3.99,60.0,15.0,15,644.4203376558208,96.66305064837313,38665.22025934925,3665.2202593492475,5799.78303890239,0.1843257110869602,25948.581006264583,20148.797967362192,347.40606385123255,-16483.577708012945,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,3.99,72.0,5.0,15,547.4219500416621,27.371097502083103,39414.38040299967,4414.380402999668,1970.7190201499834,0.09232072918918065,12996.51527611734,11025.796255967356,559.4808870890295,-6611.415852967688,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,3.99,72.0,7.5,15,547.4219500416621,41.056646253124654,39414.38040299967,4414.380402999668,2956.078530224975,0.13848109378377108,19494.772914176025,16538.69438395105,559.48088708903,-12124.313980951381,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,3.99,72.0,10.0,15,547.4219500416621,54.742195004166206,39414.38040299967,4414.380402999668,3941.438040299967,0.1846414583783613,25993.03055223468,22051.592511934712,559.4808870890295,-17637.212108935044,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,3.99,72.0,12.5,15,547.4219500416621,68.42774375520776,39414.38040299967,4414.380402999668,4926.797550374964,0.23080182297295168,32491.288190293355,27564.49063991839,559.4808870890288,-23150.11023691872,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,3.99,72.0,15.0,15,547.4219500416621,82.11329250624931,39414.38040299967,4414.380402999668,5912.15706044995,0.27696218756754215,38989.54582835205,33077.3887679021,559.48088708903,-28663.00836490243,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,4.99,48.0,5.0,15,805.8667381623732,40.29333690811866,38681.60343179391,3681.603431793912,1934.0801715896946,0.038604083828400575,5434.516923801772,3500.436752212077,180.98715883814342,181.16667958183507,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,4.99,48.0,7.5,15,805.8667381623732,60.440005362177985,38681.60343179391,3681.603431793912,2901.1202573845435,0.05790612574260085,8151.7753857026555,5250.6551283181125,180.98715883814322,-1569.0516965242005,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,4.99,48.0,10.0,15,805.8667381623732,80.58667381623732,38681.60343179391,3681.603431793912,3868.160343179389,0.07720816765680115,10869.033847603543,7000.873504424154,180.98715883814342,-3319.270072630242,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,4.99,48.0,12.5,15,805.8667381623732,100.73334227029665,38681.60343179391,3681.603431793912,4835.200428974243,0.09651020957100141,13586.292309504424,8751.09188053018,180.98715883814293,-5069.488448736269,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,4.99,48.0,15.0,15,805.8667381623732,120.88001072435597,38681.60343179391,3681.603431793912,5802.240514769087,0.1158122514852017,16303.550771405311,10501.310256636225,180.98715883814322,-6819.706824842313,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,4.99,60.0,5.0,15,660.3328391413697,33.01664195706849,39619.97034848218,4619.97034848218,1980.9985174241092,0.06295907242342598,8863.10749175849,6882.108974334381,347.40606385123306,-2262.1386258522007,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,4.99,60.0,7.5,15,660.3328391413697,49.52496293560273,39619.97034848218,4619.97034848218,2971.4977761361592,0.09443860863513899,13294.661237637738,10323.16346150158,347.40606385123385,-5703.193113019399,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,4.99,60.0,10.0,15,660.3328391413697,66.03328391413697,39619.97034848218,4619.97034848218,3961.9970348482184,0.12591814484685196,17726.21498351698,13764.217948668762,347.40606385123306,-9144.247600186582,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,4.99,60.0,12.5,15,660.3328391413697,82.54160489267122,39619.97034848218,4619.97034848218,4952.496293560273,0.157397681058565,22157.76872939623,17205.272435835956,347.40606385123306,-12585.302087353775,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,4.99,60.0,15.0,15,660.3328391413697,99.04992587120546,39619.97034848218,4619.97034848218,5942.9955522723185,0.18887721727027798,26589.322475275476,20646.32692300316,347.40606385123385,-16026.356574520978,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,4.99,72.0,5.0,15,563.5103068629228,28.17551534314614,40572.742094130444,5572.7420941304445,2028.6371047065206,0.09503397229731966,13378.473973935785,11349.836869229264,559.4808870890304,-5777.09477509882,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,4.99,72.0,7.5,15,563.5103068629228,42.26327301471921,40572.742094130444,5572.7420941304445,3042.9556570597865,0.14255095844597954,20067.71096090368,17024.755303843896,559.4808870890294,-11452.013209713452,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,4.99,72.0,10.0,15,563.5103068629228,56.35103068629228,40572.742094130444,5572.7420941304445,4057.2742094130413,0.19006794459463933,26756.94794787157,22699.67373845853,559.4808870890304,-17126.931644328084,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,4.99,72.0,12.5,15,563.5103068629228,70.43878835786535,40572.742094130444,5572.7420941304445,5071.592761766306,0.23758493074329914,33446.18493483946,28374.592173073157,559.4808870890299,-22801.850078942713,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,4.99,72.0,15.0,15,563.5103068629228,84.52654602943842,40572.742094130444,5572.7420941304445,6085.911314119573,0.2851019168919591,40135.42192180736,34049.51060768779,559.4808870890294,-28476.76851355735,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,5.99,48.0,5.0,15,821.8155588212211,41.090777941061056,39447.14682341861,4447.14682341861,1972.3573411709324,0.03936809303801536,5542.07085509174,3569.7135139208076,180.9871588381429,877.4333094978028,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,5.99,48.0,7.5,15,821.8155588212211,61.63616691159158,39447.14682341861,4447.14682341861,2958.536011756398,0.05905213955702305,8313.106282637611,5354.570270881213,180.98715883814302,-907.4234474626028,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,5.99,48.0,10.0,15,821.8155588212211,82.18155588212211,39447.14682341861,4447.14682341861,3944.714682341865,0.07873618607603072,11084.14171018348,7139.427027841615,180.9871588381429,-2692.2802044230048,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,5.99,48.0,12.5,15,821.8155588212211,102.72694485265264,39447.14682341861,4447.14682341861,4930.893352927323,0.09842023259503846,13855.177137729357,8924.283784802035,180.98715883814353,-4477.136961383425,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,5.99,48.0,15.0,15,821.8155588212211,123.27233382318316,39447.14682341861,4447.14682341861,5917.072023512796,0.1181042791140461,16626.212565275222,10709.140541762426,180.98715883814302,-6261.993718343816,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,5.99,60.0,5.0,15,676.4853199452477,33.82426599726239,40589.11919671486,5589.1191967148625,2029.4559598357464,0.06449912184770071,9079.909027495361,7050.453067659615,347.40606385123243,-1461.3338709447526,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,5.99,60.0,7.5,15,676.4853199452477,50.73639899589358,40589.11919671486,5589.1191967148625,3044.1839397536123,0.09674868277155103,13619.863541243038,10575.679601489424,347.40606385123334,-4986.560404774562,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,5.99,60.0,10.0,15,676.4853199452477,67.64853199452477,40589.11919671486,5589.1191967148625,4058.911919671493,0.12899824369540142,18159.818054990723,14100.90613531923,347.40606385123243,-8511.786938604368,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,5.99,60.0,12.5,15,676.4853199452477,84.56066499315597,40589.11919671486,5589.1191967148625,5073.6398995893605,0.16124780461925173,22699.772568738397,17626.132669149036,347.4060638512328,-12037.013472434173,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,5.99,60.0,15.0,15,676.4853199452477,101.47279799178716,40589.11919671486,5589.1191967148625,6088.367879507225,0.19349736554310207,27239.727082486075,21151.35920297885,347.40606385123334,-15562.240006263986,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,5.99,72.0,5.0,15,579.885875012796,28.994293750639798,41751.78300092131,6751.783000921307,2087.589150046067,0.09779565255579006,13767.251445498136,11679.662295452068,559.4808870890296,-4927.879294530761,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,5.99,72.0,7.5,15,579.885875012796,43.4914406259597,41751.78300092131,6751.783000921307,3131.383725069095,0.14669347883368505,20650.8771682472,17519.493443178104,559.4808870890306,-10767.710442256797,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,5.99,72.0,10.0,15,579.885875012796,57.988587501279596,41751.78300092131,6751.783000921307,4175.178300092134,0.19559130511158013,27534.50289099627,23359.324590904136,559.4808870890296,-16607.54158998283,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,5.99,72.0,12.5,15,579.885875012796,72.4857343765995,41751.78300092131,6751.783000921307,5218.972875115164,0.24448913138947506,34418.12861374533,29199.155738630165,559.4808870890298,-22447.372737708858,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,5.99,72.0,15.0,15,579.885875012796,86.9828812519194,41751.78300092131,6751.783000921307,6262.76745013819,0.2933869576673701,41301.7543364944,35038.98688635621,559.4808870890306,-28287.2038854349,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,6.99,48.0,5.0,15,837.9561903157863,41.89780951578932,40221.89713515774,5221.897135157742,2011.094856757886,0.04014129071667917,5650.918299544012,3639.823442786126,180.98715883814333,1582.0736923716158,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,6.99,48.0,7.5,15,837.9561903157863,62.84671427368397,40221.89713515774,5221.897135157742,3016.642285136833,0.060211936075018756,8476.377449316018,5459.735164179185,180.98715883814293,-237.8380290214427,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,6.99,48.0,10.0,15,837.9561903157863,83.79561903157864,40221.89713515774,5221.897135157742,4022.189713515772,0.08028258143335834,11301.836599088025,7279.646885572252,180.98715883814333,-2057.7497504145103,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,6.99,48.0,12.5,15,837.9561903157863,104.74452378947329,40221.89713515774,5221.897135157742,5027.737141894716,0.10035322679169795,14127.295748860033,9099.558606965318,180.98715883814336,-3877.661471807576,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,6.99,48.0,15.0,15,837.9561903157863,125.69342854736794,40221.89713515774,5221.897135157742,6033.284570273666,0.12042387215003751,16952.754898632036,10919.47032835837,180.98715883814293,-5697.573193200627,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,6.99,60.0,5.0,15,692.8768302123528,34.64384151061764,41572.60981274117,6572.609812741168,2078.6304906370597,0.06606196140506372,9299.91886017083,7221.2883695337705,347.4060638512325,-648.6785567926026,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,6.99,60.0,7.5,15,692.8768302123528,51.965762265926465,41572.60981274117,6572.609812741168,3117.9457359555904,0.09909294210759562,13949.878290256249,10831.932554300658,347.40606385123243,-4259.32274155949,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,6.99,60.0,10.0,15,692.8768302123528,69.28768302123528,41572.60981274117,6572.609812741168,4157.260981274119,0.13212392281012744,18599.83772034166,14442.576739067541,347.4060638512325,-7869.966926326373,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,6.99,60.0,12.5,15,692.8768302123528,86.6096037765441,41572.60981274117,6572.609812741168,5196.576226592644,0.1651549035126594,23249.79715042709,18053.220923834444,347.40606385123317,-11480.611111093276,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,6.99,60.0,15.0,15,692.8768302123528,103.93152453185293,41572.60981274117,6572.609812741168,6235.891471911181,0.19818588421519123,27899.756580512498,21663.865108601316,347.40606385123243,-15091.255295860148,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,6.99,72.0,5.0,15,596.5471760511514,29.82735880255757,42951.3966756829,7951.396675682903,2147.569833784149,0.10060552063101857,14162.812590696083,12015.242756911934,559.4808870890286,-4063.8460812290305,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,6.99,72.0,7.5,15,596.5471760511514,44.741038203836354,42951.3966756829,7951.396675682903,3221.35475067622,0.15090828094652786,21244.218886044124,18022.864135367905,559.4808870890292,-10071.467459685002,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,6.99,72.0,10.0,15,596.5471760511514,59.65471760511514,42951.3966756829,7951.396675682903,4295.139667568298,0.20121104126203715,28325.625181392166,24030.485513823867,559.4808870890286,-16079.088838140964,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,6.99,72.0,12.5,15,596.5471760511514,74.56839700639392,42951.3966756829,7951.396675682903,5368.9245844603565,0.2515138015775464,35407.0314767402,30038.106892279844,559.4808870890304,-22086.71021659694,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,6.99,72.0,15.0,15,596.5471760511514,89.48207640767271,42951.3966756829,7951.396675682903,6442.70950135244,0.3018165618930557,42488.43777208825,36045.72827073581,559.4808870890292,-28094.331595052907,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,7.99,48.0,5.0,15,854.2880006803526,42.714400034017636,41005.82403265693,6005.8240326569285,2050.2912016328473,0.04092364659082897,5761.054995376562,3710.763793743715,180.98715883814313,2295.0602389132137,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,7.99,48.0,7.5,15,854.2880006803526,64.07160005102645,41005.82403265693,6005.8240326569285,3075.436802449272,0.06138546988624344,8641.582493064841,5566.145690615569,180.987158838143,439.67834204135943,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,7.99,48.0,10.0,15,854.2880006803526,85.42880006803527,41005.82403265693,6005.8240326569285,4100.582403265695,0.08184729318165794,11522.109990753124,7421.52758748743,180.98715883814313,-1415.7035548305012,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,7.99,48.0,12.5,15,854.2880006803526,106.78600008504408,41005.82403265693,6005.8240326569285,5125.72800408212,0.10230911647707237,14402.637488441398,9276.90948435928,180.98715883814293,-3271.085451702351,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,7.99,48.0,15.0,15,854.2880006803526,128.1432001020529,41005.82403265693,6005.8240326569285,6150.873604898544,0.12277093977248688,17283.164986129683,11132.291381231138,180.987158838143,-5126.46734857421,2020-11-25 23:00:00,2024-11-25 23:00:00
35000.0,7.99,60.0,5.0,15,709.5063074661784,35.47531537330892,42570.37844797071,7570.37844797071,2128.5189223985335,0.06764748979427533,9523.122729031966,7394.603806633432,347.4060638512333,175.7746413372779,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,7.99,60.0,7.5,15,709.5063074661784,53.21297305996338,42570.37844797071,7570.37844797071,3192.7783835978066,0.10147123469141305,14284.684093547956,11091.90570995015,347.4060638512326,-3521.5272619794396,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,7.99,60.0,10.0,15,709.5063074661784,70.95063074661785,42570.37844797071,7570.37844797071,4257.037844797067,0.13529497958855066,19046.24545806393,14789.207613266864,347.4060638512333,-7218.829165296154,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,7.99,60.0,12.5,15,709.5063074661784,88.6882884332723,42570.37844797071,7570.37844797071,5321.297305996339,0.16911872448568827,23807.806822579907,18486.509516583566,347.4060638512327,-10916.131068612856,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,7.99,60.0,15.0,15,709.5063074661784,106.42594611992676,42570.37844797071,7570.37844797071,6385.556767195613,0.2029424693828261,28569.36818709591,22183.8114199003,347.4060638512326,-14613.43297192959,2019-11-25 23:00:00,2024-11-25 23:00:00
35000.0,7.99,72.0,5.0,15,613.4925394027165,30.674626970135826,44171.46283699559,9171.46283699559,2208.573141849782,0.10346329478653622,14565.117747880988,12356.544606031206,559.4808870890292,-3185.081769035616,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,7.99,72.0,7.5,15,613.4925394027165,46.011940455203735,44171.46283699559,9171.46283699559,3312.8597127746716,0.1551949421798042,21847.676621821465,18534.816909046793,559.480887089029,-9363.354072051203,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,7.99,72.0,10.0,15,613.4925394027165,61.34925394027165,44171.46283699559,9171.46283699559,4417.146283699564,0.20692658957307244,29130.235495761975,24713.089212062412,559.4808870890292,-15541.626375066822,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,7.99,72.0,12.5,15,613.4925394027165,76.68656742533956,44171.46283699559,9171.46283699559,5521.432854624445,0.25865823696634027,36412.79436970243,30891.361515077988,559.4808870890298,-21719.898678082398,2018-11-25 23:00:00,2024-11-25 23:00:00
35000.0,7.99,72.0,15.0,15,613.4925394027165,92.02388091040747,44171.46283699559,9171.46283699559,6625.719425549343,0.3103898843596084,43695.35324364293,37069.633818093585,559.480887089029,-27898.170981097996,2018-11-25 23:00:00,2024-11-25 23:00:00
40000.0,3.99,48.0,5.0,15,902.9832024488717,45.14916012244359,43343.193717545844,3343.1937175458443,2167.1596858772928,0.043256332085951144,6089.440428832233,3922.2807429549403,180.98715883814316,-579.087025409096,2020-11-25 23:00:00,2024-11-25 23:00:00
40000.0,3.99,48.0,7.5,15,902.9832024488717,67.72374018366537,43343.193717545844,3343.1937175458443,3250.7395288159396,0.06488449812892667,9134.160643248344,5883.4211144324045,180.98715883814296,-2540.22739688656,2020-11-25 23:00:00,2024-11-25 23:00:00
40000.0,3.99,48.0,10.0,15,902.9832024488717,90.29832024488718,43343.193717545844,3343.1937175458443,4334.3193717545855,0.08651266417190229,12178.880857664466,7844.5614859098805,180.98715883814316,-4501.367768364036,2020-11-25 23:00:00,2024-11-25 23:00:00
40000.0,3.99,48.0,12.5,15,902.9832024488717,112.87290030610896,43343.193717545844,3343.1937175458443,5417.89921469323,0.10814083021487786,15223.601072080583,9805.701857387354,180.9871588381433,-6462.50813984151,2020-11-25 23:00:00,2024-11-25 23:00:00
40000.0,3.99,48.0,15.0,15,902.9832024488717,135.44748036733074,43343.193717545844,3343.1937175458443,6501.479057631879,0.12976899625785335,18268.321286496688,11766.842228864809,180.98715883814296,-8423.648511318965,2020-11-25 23:00:00,2024-11-25 23:00:00
40000.0,3.99,60.0,5.0,15,736.4803858923667,36.82401929461834,44188.823153542005,4188.8231535420055,2209.441157677102,0.07021931850931819,9885.173716672225,7675.732558995123,347.40606385123243,-3486.909405453118,2019-11-25 23:00:00,2024-11-25 23:00:00
40000.0,3.99,60.0,7.5,15,736.4803858923667,55.2360289419275,44188.823153542005,4188.8231535420055,3314.161736515652,0.10532897776397736,14827.76057500835,11513.598838492697,347.40606385123294,-7324.775684950691,2019-11-25 23:00:00,2024-11-25 23:00:00
40000.0,3.99,60.0,10.0,15,736.4803858923667,73.64803858923668,44188.823153542005,4188.8231535420055,4418.882315354204,0.14043863701863638,19770.34743334445,15351.465117990247,347.40606385123243,-11162.641964448241,2019-11-25 23:00:00,2024-11-25 23:00:00
40000.0,3.99,60.0,12.5,15,736.4803858923667,92.06004823654584,44188.823153542005,4188.8231535420055,5523.602894192753,0.1755482962732955,24712.934291680565,19189.33139748781,347.4060638512326,-15000.508243945806,2019-11-25 23:00:00,2024-11-25 23:00:00
40000.0,3.99,60.0,15.0,15,736.4803858923667,110.472057883855,44188.823153542005,4188.8231535420055,6628.323473031304,0.21065795552795472,29655.5211500167,23027.197676985394,347.40606385123294,-18838.374523443388,2019-11-25 23:00:00,2024-11-25 23:00:00
40000.0,3.99,72.0,5.0,15,625.6250857618994,31.28125428809497,45045.00617485676,5045.0061748567605,2252.2503087428377,0.10550940478763506,14853.160315562678,12600.91000681984,559.4808870890298,-7555.90383196308,2018-11-25 23:00:00,2024-11-25 23:00:00
40000.0,3.99,72.0,7.5,15,625.6250857618994,46.921881432142456,45045.00617485676,5045.0061748567605,3378.37546311426,0.15826410718145248,22279.740473344,18901.36501022974,559.4808870890286,-13856.35883537298,2018-11-25 23:00:00,2024-11-25 23:00:00
40000.0,3.99,72.0,10.0,15,625.6250857618994,62.56250857618994,45045.00617485676,5045.0061748567605,4504.500617485675,0.2110188095752701,29706.320631125356,25201.82001363968,559.4808870890298,-20156.81383878292,2018-11-25 23:00:00,2024-11-25 23:00:00
40000.0,3.99,72.0,12.5,15,625.6250857618994,78.20313572023743,45045.00617485676,5045.0061748567605,5630.625771857096,0.2637735119690876,37132.90078890669,31502.275017049596,559.4808870890296,-26457.268842192836,2018-11-25 23:00:00,2024-11-25 23:00:00
40000.0,3.99,72.0,15.0,15,625.6250857618994,93.84376286428491,45045.00617485676,5045.0061748567605,6756.75092622852,0.31652821436290496,44559.480946688,37802.73002045948,559.4808870890286,-32757.72384560272,2018-11-25 23:00:00,2024-11-25 23:00:00
40000.0,4.99,48.0,5.0,15,920.990557899855,46.04952789499276,44207.54677919304,4207.546779193042,2210.3773389596513,0.04411895294674351,6210.876484344882,4000.4991453852303,180.98715883814336,207.04763380781196,2020-11-25 23:00:00,2024-11-25 23:00:00
40000.0,4.99,48.0,7.5,15,920.990557899855,69.07429184248913,44207.54677919304,4207.546779193042,3315.566008439476,0.06617842942011526,9316.314726517321,6000.748718077845,180.98715883814342,-1793.201938884803,2020-11-25 23:00:00,2024-11-25 23:00:00
40000.0,4.99,48.0,10.0,15,920.990557899855,92.09905578998551,44207.54677919304,4207.546779193042,4420.754677919303,0.08823790589348703,12421.752968689763,8000.998290770461,180.98715883814336,-3793.4515115774184,2020-11-25 23:00:00,2024-11-25 23:00:00
40000.0,4.99,48.0,12.5,15,920.990557899855,115.12381973748188,44207.54677919304,4207.546779193042,5525.943347399136,0.11029738236685875,15527.191210862198,10001.247863463062,180.98715883814288,-5793.70108427002,2020-11-25 23:00:00,2024-11-25 23:00:00
40000.0,4.99,48.0,15.0,15,920.990557899855,138.14858368497826,44207.54677919304,4207.546779193042,6631.132016878952,0.13235685884023052,18632.629453034642,12001.49743615569,180.98715883814342,-7793.950656962648,2020-11-25 23:00:00,2024-11-25 23:00:00
40000.0,4.99,60.0,5.0,15,754.6661018758512,37.73330509379256,45279.96611255107,5279.966112551068,2263.9983056275532,0.07195322562677255,10129.265704866844,7865.267399239291,347.406063851233,-2585.3012866882227,2019-11-25 23:00:00,2024-11-25 23:00:00
40000.0,4.99,60.0,7.5,15,754.6661018758512,56.599957640688835,45279.96611255107,5279.966112551068,3395.997458441332,0.10792983844015884,15193.89855730027,11797.901098858938,347.40606385123283,-6517.93498630787,2019-11-25 23:00:00,2024-11-25 23:00:00
